station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,AirportID,WeatherStation,EventDate,NtsbNo,Weather_Source,Distance_nm
DUJ,2025-09-29 00:53:00+00:00,69.0,57.0,65.6,330.0,4.0,,10.0,30.19,0.0,M,KDUJ 290053Z AUTO 33004KT 10SM CLR 21/14 A3019 RMK AO2 SLP218 T02060139 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 01:53:00+00:00,66.0,57.0,72.74,360.0,5.0,,10.0,30.2,0.0,M,KDUJ 290153Z AUTO 36005KT 10SM CLR 19/14 A3020 RMK AO2 SLP222 T01890139 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 02:53:00+00:00,63.0,56.0,77.91,0.0,0.0,,10.0,30.22,0.0,M,KDUJ 290253Z AUTO 00000KT 10SM CLR 17/13 A3022 RMK AO2 SLP229 T01720133 53013 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 03:53:00+00:00,62.0,55.0,77.82,0.0,0.0,,10.0,30.23,0.0,M,KDUJ 290353Z AUTO 00000KT 10SM CLR 17/13 A3023 RMK AO2 SLP227 T01670128 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 04:53:00+00:00,59.0,54.0,83.47,30.0,3.0,,10.0,30.23,0.0,M,KDUJ 290453Z AUTO 03003KT 10SM CLR 15/12 A3023 RMK AO2 SLP228 T01500122 402670111 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 05:53:00+00:00,59.0,54.0,83.47,60.0,3.0,,10.0,30.22,0.0,M,KDUJ 290553Z AUTO 06003KT 10SM CLR 15/12 A3022 RMK AO2 SLP225 T01500122 10217 20144 50000 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 06:53:00+00:00,57.0,54.0,89.68,70.0,5.0,,10.0,30.23,0.0,M,KDUJ 290653Z AUTO 07005KT 10SM CLR 14/12 A3023 RMK AO2 SLP229 T01390122 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 07:53:00+00:00,54.0,52.0,92.92,40.0,4.0,,10.0,30.23,0.0,M,KDUJ 290753Z AUTO 04004KT 10SM CLR 12/11 A3023 RMK AO2 SLP226 T01220111 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 08:53:00+00:00,56.0,51.0,83.27,70.0,5.0,,10.0,30.23,0.0,M,KDUJ 290853Z AUTO 07005KT 10SM CLR 13/11 A3023 RMK AO2 SLP229 T01330106 51004 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 09:53:00+00:00,53.0,50.0,89.51,80.0,5.0,,10.0,30.24,0.0,M,KDUJ 290953Z AUTO 08005KT 10SM CLR 12/10 A3024 RMK AO2 SLP232 T01170100 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 10:53:00+00:00,52.0,49.0,89.46,80.0,6.0,,10.0,30.25,0.0,M,KDUJ 291053Z AUTO 08006KT 10SM CLR 11/09 A3025 RMK AO2 SLP239 T01110094 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 11:53:00+00:00,52.0,48.0,86.18,80.0,6.0,,10.0,30.27,0.0,M,KDUJ 291153Z AUTO 08006KT 10SM CLR 11/09 A3027 RMK AO2 SLP245 T01110089 10150 20106 53011 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 12:53:00+00:00,55.0,49.0,80.16,80.0,6.0,,10.0,30.28,0.0,M,KDUJ 291253Z AUTO 08006KT 10SM CLR 13/09 A3028 RMK AO2 SLP248 T01280094 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 13:53:00+00:00,59.0,49.0,69.39,80.0,6.0,,10.0,30.29,0.0,M,KDUJ 291353Z AUTO 08006KT 10SM CLR 15/09 A3029 RMK AO2 SLP250 T01500094 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 14:53:00+00:00,63.0,49.0,60.22,70.0,5.0,,10.0,30.29,0.0,M,KDUJ 291453Z AUTO 07005KT 10SM CLR 17/09 A3029 RMK AO2 SLP250 T01720094 51005 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 15:53:00+00:00,66.0,49.0,54.23,110.0,5.0,,10.0,30.29,0.0,M,KDUJ 291553Z AUTO 11005KT 10SM CLR 19/09 A3029 RMK AO2 SLP251 T01890094 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 16:53:00+00:00,69.0,50.0,50.77,100.0,5.0,,10.0,30.27,0.0,M,KDUJ 291653Z AUTO 10005KT 10SM CLR 21/10 A3027 RMK AO2 SLP245 T02060100 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 17:53:00+00:00,71.0,53.0,52.98,,3.0,,10.0,30.26,0.0,M,KDUJ 291753Z AUTO VRB03KT 10SM CLR 22/12 A3026 RMK AO2 SLP238 T02170117 10217 20111 58009 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 18:53:00+00:00,72.0,54.0,53.13,130.0,4.0,,10.0,30.24,0.0,M,KDUJ 291853Z AUTO 13004KT 10SM CLR 22/12 A3024 RMK AO2 SLP232 T02220122 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 19:53:00+00:00,72.0,54.0,53.13,100.0,3.0,,10.0,30.23,0.0,M,KDUJ 291953Z AUTO 10003KT 10SM CLR 22/12 A3023 RMK AO2 SLP230 T02220122 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 20:53:00+00:00,72.0,54.0,53.13,0.0,0.0,,10.0,30.23,0.0,M,KDUJ 292053Z AUTO 00000KT 10SM CLR 22/12 A3023 RMK AO2 SLP229 T02220122 56009 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 21:53:00+00:00,70.0,55.0,58.97,40.0,3.0,,10.0,30.23,0.0,M,KDUJ 292153Z AUTO 04003KT 10SM CLR 21/13 A3023 RMK AO2 SLP231 T02110128 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 22:53:00+00:00,68.0,55.0,63.15,0.0,0.0,,10.0,30.23,0.0,M,KDUJ 292253Z AUTO 00000KT 10SM CLR 20/13 A3023 RMK AO2 SLP233 T02000128 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
DUJ,2025-09-29 23:53:00+00:00,66.0,55.0,67.66,70.0,4.0,,10.0,30.22,0.0,M,KDUJ 292353Z AUTO 07004KT 10SM CLR 19/13 A3022 RMK AO2 SLP232 T01890128 10228 20189 58001 PWINO,N35,DUJ,2025-09-29 19:05:00+00:00,ERA25LA375,FALLBACK,12.873873679286174
APA,2025-08-22 00:53:00+00:00,88.0,38.0,17.19,340.0,9.0,,10.0,30.17,0.0,M,KAPA 220053Z 34009KT 10SM FEW100 SCT140 SCT220 31/03 A3017 RMK AO2 SLP133 VIRGA T03110033,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 01:36:00+00:00,86.0,43.0,22.24,170.0,10.0,17.0,10.0,30.18,0.0,M,KAPA 220136Z 17010G17KT 10SM FEW100 SCT140 BKN220 30/06 A3018 RMK AO2 WSHFT 0116 T03000061,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 01:53:00+00:00,84.0,42.0,22.81,150.0,10.0,,10.0,30.19,0.0,M,KAPA 220153Z 15010KT 10SM FEW100 SCT140 BKN220 29/06 A3019 RMK AO2 WSHFT 0116 SLP135 T02890056,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 02:53:00+00:00,80.0,41.0,24.98,170.0,13.0,,10.0,30.21,0.0,M,KAPA 220253Z 17013KT 10SM SCT120 BKN220 27/05 A3021 RMK AO2 SLP143 T02670050 53011,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 03:53:00+00:00,80.0,40.0,24.03,200.0,9.0,,10.0,30.24,0.0,M,KAPA 220353Z 20009KT 10SM BKN120 BKN220 27/04 A3024 RMK AO2 SLP151 T02670044,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 04:53:00+00:00,74.0,49.0,41.29,350.0,12.0,,10.0,30.25,0.0,M,KAPA 220453Z 35012KT 10SM SCT120 BKN220 23/09 A3025 RMK AO2 SLP156 T02330094,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 05:53:00+00:00,72.0,49.0,44.17,280.0,6.0,,10.0,30.26,0.0,M,KAPA 220553Z 28006KT 10SM SCT140 BKN220 22/09 A3026 RMK AO2 SLP159 T02220094 10328 20222 51015,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 06:53:00+00:00,72.0,48.0,42.54,290.0,6.0,,10.0,30.27,0.0,M,KAPA 220653Z 29006KT 10SM FEW140 BKN220 22/09 A3027 RMK AO2 SLP162 T02220089 403390172,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 07:53:00+00:00,70.0,49.0,47.27,290.0,3.0,,10.0,30.27,0.0,M,KAPA 220753Z 29003KT 10SM FEW140 SCT220 21/09 A3027 RMK AO2 SLP161 T02110094,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 08:53:00+00:00,67.0,50.0,54.38,0.0,0.0,,10.0,30.26,0.0,M,KAPA 220853Z 00000KT 10SM FEW220 19/10 A3026 RMK AO2 SLP158 T01940100 58001,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 09:53:00+00:00,66.0,50.0,56.29,210.0,3.0,,10.0,30.25,0.0,M,KAPA 220953Z 21003KT 10SM FEW220 19/10 A3025 RMK AO2 SLP156 T01890100,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 10:53:00+00:00,63.0,48.0,58.01,180.0,5.0,,10.0,30.24,0.0,M,KAPA 221053Z 18005KT 10SM FEW220 17/09 A3024 RMK AO2 SLP154 T01720089,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 11:53:00+00:00,63.0,47.0,55.87,160.0,6.0,,10.0,30.24,0.0,M,KAPA 221153Z 16006KT 10SM FEW220 17/08 A3024 RMK AO2 SLP157 T01720083 10222 20167 56007,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 12:53:00+00:00,63.0,47.0,55.87,160.0,6.0,,10.0,30.23,0.0,M,KAPA 221253Z 16006KT 10SM SCT120 BKN220 17/08 A3023 RMK AO2 SLP156 T01720083,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 13:53:00+00:00,68.0,49.0,50.62,0.0,0.0,,10.0,30.24,0.0,M,KAPA 221353Z 00000KT 10SM BKN120 BKN220 20/09 A3024 RMK AO2 SLP159 T02000094,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 14:53:00+00:00,72.0,49.0,44.17,360.0,4.0,,10.0,30.26,0.0,M,KAPA 221453Z 36004KT 10SM FEW070 SCT120 BKN220 22/09 A3026 RMK AO2 SLP165 T02220094 53005,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 15:53:00+00:00,76.0,52.0,43.18,20.0,9.0,,10.0,30.27,0.0,M,KAPA 221553Z 02009KT 10SM FEW070 SCT120 BKN220 24/11 A3027 RMK AO2 SLP167 T02440111,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 16:53:00+00:00,78.0,52.0,40.42,340.0,12.0,,10.0,30.3,0.0,M,KAPA 221653Z COR 34012KT 10SM FEW080 BKN120 BKN220 26/11 A3030 RMK AO2 SLP182 T02560111,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 17:53:00+00:00,78.0,54.0,43.49,340.0,13.0,20.0,10.0,30.32,0.0,M,KAPA 221753Z 34013G20KT 10SM FEW100 BKN110 BKN200 26/12 A3032 RMK AO2 SLP188 T02560122 10261 20167 51017,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 18:53:00+00:00,79.0,56.0,45.26,360.0,11.0,21.0,10.0,30.32,0.0,M,KAPA 221853Z 36011G21KT 10SM SCT080 BKN130 BKN220 26/13 A3032 RMK AO2 SLP187 T02610133,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 19:53:00+00:00,79.0,57.0,46.93,360.0,14.0,21.0,10.0,30.33,0.0,M,KAPA 221953Z 36014G21KT 10SM SCT041 BKN120 BKN220 26/14 A3033 RMK AO2 SLP194 T02610139,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 20:53:00+00:00,74.0,58.0,57.42,360.0,18.0,,10.0,30.35,0.0,M,KAPA 222053Z 36018KT 10SM FEW039 SCT047 BKN055 BKN130 23/14 A3035 RMK AO2 PK WND 35028/2039 SLP209 T02330144 53010,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 21:53:00+00:00,74.0,57.0,55.39,10.0,11.0,,10.0,30.35,,M,KAPA 222153Z 01011KT 10SM FEW047 SCT100 SCT140 SCT220 23/14 A3035 RMK AO2 PK WND 36026/2055 RAB12E29 SLP211 P0000 T02330139,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 22:53:00+00:00,71.0,57.0,61.28,20.0,9.0,,10.0,30.36,0.0,M,KAPA 222253Z 02009KT 10SM SCT060 BKN110 BKN140 BKN220 22/14 A3036 RMK AO2 SLP219 OCNL LTGICCG DSNT SW CB DSNT SW MOV SE T02170139,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 23:38:00+00:00,70.0,57.0,63.4,360.0,7.0,,10.0,30.35,0.0,M,KAPA 222338Z 36007KT 10SM SCT060 BKN110 BKN140 BKN220 21/14 A3035 RMK AO2 OCNL LTGICCG DSNT SW CB DSNT SW MOV E T02110139,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
APA,2025-08-22 23:53:00+00:00,69.0,57.0,65.6,340.0,9.0,,10.0,30.36,0.0,M,KAPA 222353Z 34009KT 10SM FEW060 BKN110 BKN140 BKN220 21/14 A3036 RMK AO2 SLP223 OCNL LTGICCG DSNT W CB DSNT W MOV E 60000 T02060139 10267 20206 53003,KAPA,KAPA,2025-08-22 00:00:00+00:00,CEN25LA333,PRIMARY,0.0
FRG,2025-07-22 00:53:00+00:00,76.0,60.0,57.69,20.0,7.0,,10.0,29.97,,-RA,KFRG 220053Z 02007KT 10SM -RA FEW034 SCT044 OVC055 24/16 A2997 RMK AO2 RAB47 SLP146 P0000 T02440156,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 01:53:00+00:00,74.0,55.0,51.52,20.0,7.0,,10.0,29.99,0.01,M,KFRG 220153Z 02007KT 10SM SCT060 23/13 A2999 RMK AO2 RAE09 SLP153 P0001 T02330128,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 02:53:00+00:00,73.0,56.0,55.24,30.0,6.0,,10.0,30.01,0.0,M,KFRG 220253Z AUTO 03006KT 10SM BKN070 OVC080 23/13 A3001 RMK AO2 SLP160 60001 T02280133 51022,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 03:53:00+00:00,71.0,57.0,61.28,20.0,5.0,,10.0,30.02,0.0,M,KFRG 220353Z AUTO 02005KT 10SM FEW090 22/14 A3002 RMK AO2 SLP165 T02170139,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 04:53:00+00:00,70.0,56.0,61.15,20.0,5.0,,10.0,30.03,0.0,M,KFRG 220453Z AUTO 02005KT 10SM BKN070 21/13 A3003 RMK AO2 SLP168 T02110133 402940206,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 05:53:00+00:00,67.0,54.0,63.02,30.0,5.0,,10.0,30.04,0.0,M,KFRG 220553Z AUTO 03005KT 10SM CLR 19/12 A3004 RMK AO2 SLP170 60001 T01940122 10256 20194 51010,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 06:53:00+00:00,66.0,54.0,65.24,20.0,5.0,,10.0,30.04,0.0,M,KFRG 220653Z AUTO 02005KT 10SM CLR 19/12 A3004 RMK AO2 SLP172 T01890122,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 07:53:00+00:00,66.0,58.0,75.41,40.0,6.0,,10.0,30.04,0.0,M,KFRG 220753Z AUTO 04006KT 10SM CLR 19/14 A3004 RMK AO2 SLP171 T01890144,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 08:53:00+00:00,66.0,61.0,83.93,30.0,7.0,,10.0,30.06,0.0,M,KFRG 220853Z AUTO 03007KT 10SM CLR 19/16 A3006 RMK AO2 SLP177 T01890161 53007,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 09:53:00+00:00,66.0,59.0,78.16,40.0,7.0,,10.0,30.07,0.0,M,KFRG 220953Z AUTO 04007KT 10SM FEW029 19/15 A3007 RMK AO2 SLP183 T01890150,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 10:53:00+00:00,67.0,56.0,67.78,50.0,7.0,,10.0,30.1,0.0,M,KFRG 221053Z 05007KT 10SM FEW036 19/13 A3010 RMK AO2 SLP191 T01940133,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 11:53:00+00:00,68.0,55.0,63.15,50.0,8.0,,10.0,30.12,0.0,M,KFRG 221153Z 05008KT 10SM BKN043 BKN055 20/13 A3012 RMK AO2 SLP199 70001 T02000128 10200 20189 53022,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 12:53:00+00:00,71.0,55.0,57.0,40.0,8.0,,10.0,30.14,0.0,M,KFRG 221253Z 04008KT 10SM SCT046 SCT060 22/13 A3014 RMK AO2 SLP204 T02170128,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 13:53:00+00:00,74.0,56.0,53.42,,5.0,,10.0,30.14,0.0,M,KFRG 221353Z VRB05KT 10SM FEW041 23/13 A3014 RMK AO2 SLP205 T02330133,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 14:53:00+00:00,74.0,56.0,53.42,110.0,7.0,,10.0,30.14,0.0,M,KFRG 221453Z 11007KT 10SM BKN043 BKN050 23/13 A3014 RMK AO2 SLP206 T02330133 51007,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 15:53:00+00:00,75.0,56.0,51.67,110.0,4.0,,10.0,30.14,0.0,M,KFRG 221553Z 11004KT 10SM OVC046 24/13 A3014 RMK AO2 SLP206 T02390133,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 16:53:00+00:00,74.0,56.0,53.42,150.0,10.0,,10.0,30.14,0.0,M,KFRG 221653Z 15010KT 10SM BKN046 OVC055 23/13 A3014 RMK AO2 SLP204 T02330133,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 17:53:00+00:00,77.0,57.0,50.12,130.0,10.0,,10.0,30.14,0.0,M,KFRG 221753Z 13010KT 10SM FEW055 25/14 A3014 RMK AO2 SLP205 T02500139 10250 20200 55001,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 18:53:00+00:00,76.0,56.0,49.97,150.0,8.0,,10.0,30.13,0.0,M,KFRG 221853Z 15008KT 10SM FEW055 24/13 A3013 RMK AO2 SLP203 T02440133,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 19:53:00+00:00,75.0,55.0,49.82,160.0,8.0,,10.0,30.13,0.0,M,KFRG 221953Z 16008KT 10SM FEW070 24/13 A3013 RMK AO2 SLP201 T02390128,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 20:53:00+00:00,74.0,57.0,55.39,150.0,6.0,,10.0,30.13,0.0,M,KFRG 222053Z 15006KT 10SM BKN065 23/14 A3013 RMK AO2 SLP202 T02330139 55003,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 21:53:00+00:00,75.0,56.0,51.67,150.0,7.0,,10.0,30.14,0.0,M,KFRG 222153Z 15007KT 10SM FEW070 24/13 A3014 RMK AO2 SLP207 T02390133,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 22:53:00+00:00,73.0,55.0,53.28,150.0,9.0,,10.0,30.15,0.0,M,KFRG 222253Z 15009KT 10SM CLR 23/13 A3015 RMK AO2 SLP210 T02280128,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FRG,2025-07-22 23:53:00+00:00,72.0,55.0,55.1,160.0,10.0,,10.0,30.16,0.0,M,KFRG 222353Z 16010KT 10SM CLR 22/13 A3016 RMK AO2 SLP213 T02220128 10250 20222 51011,FRG,KFRG,2025-07-22 00:00:00+00:00,ERA25LA276,PRIMARY,0.0
FSD,2025-07-20 00:50:00+00:00,73.4,66.2,78.23,90.0,8.0,,10.0,29.96,,M,KFSD 200050Z 09008KT 10SM BKN018 BKN130 BKN200 23/19 A2996 RMK AO2 RAE01 P0000,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 00:56:00+00:00,73.0,67.0,81.51,100.0,9.0,,10.0,29.95,,M,KFSD 200056Z 10009KT 10SM BKN018 OVC130 23/19 A2995 RMK AO2 RAE01 SLP136 P0000 T02280194,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 01:56:00+00:00,72.0,66.0,81.44,130.0,8.0,,10.0,29.98,,-RA,KFSD 200156Z 13008KT 10SM -RA BKN020 OVC130 22/19 A2998 RMK AO2 RAB14 SLP145 P0000 T02220189,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 02:42:00+00:00,70.0,66.0,87.16,100.0,8.0,,10.0,29.97,,-RA,KFSD 200242Z 10008KT 10SM -RA SCT023 OVC120 21/19 A2997 RMK AO2 P0000 T02110189,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 02:56:00+00:00,70.0,66.0,87.16,100.0,9.0,,10.0,29.97,,-RA,KFSD 200256Z 10009KT 10SM -RA SCT023 OVC110 21/19 A2997 RMK AO2 SLP143 P0000 60000 T02110189 50006,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 03:56:00+00:00,69.0,66.0,90.18,110.0,11.0,,10.0,29.97,,-RA,KFSD 200356Z 11011KT 10SM -RA FEW023 OVC110 21/19 A2997 RMK AO2 PRESFR SLP140 P0000 T02060189,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 04:56:00+00:00,68.0,66.0,93.33,30.0,5.0,,10.0,29.96,,M,KFSD 200456Z 03005KT 10SM FEW130 BKN170 20/19 A2996 RMK AO2 RAE31 SLP140 P0000 T02000189 $,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 05:56:00+00:00,67.0,65.0,93.3,50.0,7.0,,10.0,29.96,0.0,M,KFSD 200556Z AUTO 05007KT 10SM CLR 19/18 A2996 RMK AO2 SLP138 60000 T01940183 10228 20194 402560194 56005 $,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 06:56:00+00:00,66.0,64.0,93.27,60.0,9.0,,10.0,29.95,0.0,M,KFSD 200656Z AUTO 06009KT 10SM CLR 19/18 A2995 RMK AO2 SLP134 T01890178 $,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 07:56:00+00:00,66.0,64.0,93.27,80.0,7.0,,10.0,29.93,0.0,M,KFSD 200756Z AUTO 08007KT 10SM FEW080 19/18 A2993 RMK AO2 SLP129 T01890178 $,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 08:56:00+00:00,65.0,63.0,93.24,50.0,7.0,,10.0,29.94,0.0,M,KFSD 200856Z AUTO 05007KT 10SM SCT080 18/17 A2994 RMK AO2 SLP133 T01830172 55005 $,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
FSD,2025-07-20 09:56:00+00:00,64.0,63.0,96.56,70.0,5.0,,10.0,29.94,0.0,M,KFSD 200956Z 07005KT 10SM FEW080 SCT130 18/17 A2994 RMK AO2 SLP131 T01780172 $,PQN,FSD,2025-07-20 14:15:00+00:00,CEN25LA264,FALLBACK,31.287803138668732
